UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
,@hyphyheiddy,2022-01-03T22:13:29.000Z,"@hyphyheiddy
·
4 Jan 2022",Me bribing my client to like me with a Coca Cola and a Deadpool toy ,💥 😪 😂,,,,[],https://twitter.com/hyphyheiddy/status/1478127402169499653
Emi - Pre-Debut VSinger,@EmillyaVT,2022-01-03T22:13:22.000Z,"Emi - Pre-Debut VSinger
@EmillyaVT
·
4 Jan 2022","i came up with a funny little skit with the first three nijisanji en members that i thought of
not sorry /j

nina: i'm a single straight mother who is gay for men
mysta: but you just said you were straight-
enna: BITCH WHERE IS MY COCA-COLA

#EnnTheyCry #KosaKusa #MystaWorldWide
2",,,,2,[],https://twitter.com/EmillyaVT/status/1478127373572845569
Toivoli,@Toivoli2,2022-01-03T22:12:33.000Z,"Toivoli
@Toivoli2
·
4 Jan 2022","Replying to 
@Ayye_Kaleb
 @FXkziN
  and 3 others
own him",,,,,[],https://twitter.com/Toivoli2/status/1478127165036187649
Daniel Sykes,@WWMatters,2022-01-03T22:07:36.000Z,"Daniel Sykes
@WWMatters
·
4 Jan 2022","Everyone cast your vote for the one true champion of 
@TheWrestleHouse
, one of the stars of 
@CCWAction
 @kat_spencer2020
! We all know she is going to be the champion! Buy the guys 
@DeanAlexanderNF
 @hknott12
 @jgrillo23 some Coca Cola slushies but vote for Kat to win! #WWMatters
WrestleHouseLive
@TheWrestleHouse
·
4 Jan 2022
Who will be the first ever Wrestle House Champion?
Show this poll
2
5",,,2,5,['https://pbs.twimg.com/profile_images/1413915344532611076/-syivFx8_mini.jpg'],https://twitter.com/WWMatters/status/1478125920603021321
York News-Times,@yorknewstimes,2022-01-03T22:07:04.000Z,"York News-Times
@yorknewstimes
·
4 Jan 2022","Kane Tanaka of Japan, the world's oldest living person, turned 119 years old on Sunday, getting two commemorative Coca-Cola bottles as a gift.
yorknewstimes.com",,,,,[],https://twitter.com/yorknewstimes/status/1478125788545310720
,,2022-01-03T22:05:58.000Z,,,,,,,[],https://twitter.com/Feliposah/status/1478125511457087494
,,2022-01-03T22:04:50.000Z,,,,,,,[],https://twitter.com/sjvn/status/1478125225661325313
,,2022-01-03T22:04:11.000Z,,,,,,,[],https://twitter.com/DaggeredSoul/status/1478125060699402252
,,2022-01-03T22:04:04.000Z,,,,,,,[],https://twitter.com/theindependent/status/1478125032240996361
,,2022-01-03T22:03:48.000Z,,,,,,,['https://pbs.twimg.com/media/FINa0ldVcAIvnB5?format=jpg&name=small'],https://twitter.com/ThoughtsOnMom1/status/1478124963861196800
,,2022-01-03T22:03:47.000Z,,,🗺,,,,['https://pbs.twimg.com/card_img/1618366177482530816/z17rNtcp?format=jpg&name=small'],https://twitter.com/FinanceVector/status/1478124961462112259
,,2022-01-03T22:02:55.000Z,,,,,,,[],https://twitter.com/chinner17/status/1478124741072355329
,,2022-01-03T22:00:16.000Z,,,🐏,,,,[],https://twitter.com/matteuscm/status/1478124076707291141
,,2022-01-03T22:00:10.000Z,,,🥤,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1478124019140468737/pu/img/HoV10p6OaFrqJafy.jpg'],https://twitter.com/MOOYAHBurgers/status/1478124048576126980
,,2022-01-03T22:00:03.000Z,,,,,,,[],https://twitter.com/hexacult_robot/status/1478124021841637385
,,2022-01-03T21:59:16.000Z,,,,,,,[],https://twitter.com/bksquirrel/status/1478123825111912455
,,2022-01-03T21:58:35.000Z,,,,,,,[],https://twitter.com/bksquirrel/status/1478123651706888192
,,2022-01-03T21:57:06.000Z,,,,,,,[],https://twitter.com/FEGh0dl3r/status/1478123276853469188
Reoccuring Dreams,@ricks_soph,2022-01-03T21:56:35.000Z,"Reoccuring Dreams
@ricks_soph
·
4 Jan 2022","Check out 1997 Coca-Cola Brand Crystal Santa Claus Figurine #CocaCola https://ebay.com/itm/-/334037259857?mkevt=1&mkcid=16&mkrid=711-127632-2357-0&media=TWITTER&sojTags=media%3Dmedia… via 
@eBay",,,,,[],https://twitter.com/ricks_soph/status/1478123146997911553
Christian,@CJMC1987,2022-01-03T21:55:15.000Z,"Christian
@CJMC1987
·
4 Jan 2022","Coca Cola ICEEs in Puerto Rico hit all types of different.

Pretty sure they put heroin and crack in it.
1",,1,,,[],https://twitter.com/CJMC1987/status/1478122811910762502
Oliver_H,@_OliverHegedus_,2022-01-03T21:54:58.000Z,"Oliver_H
@_OliverHegedus_
·
4 Jan 2022","Replying to 
@_OliverHegedus_
 and 
@davidasinclair
Within 5 sentences curiously mentioned 3 times,normally writers try to avoid repetition.While also suggesting that she still drinking regularly Coca-Cola as usual was...100% sure it wasnt contributing to her health,and surelly it helps millions to get sicker,and die sooner..
1
3",🤯 😥,1,,3,[],https://twitter.com/_OliverHegedus_/status/1478122743463874561
ًrylle,@chansolboo,2022-01-03T21:50:25.000Z,"ًrylle
@chansolboo
·
4 Jan 2022","in case you were interested 
@CocaCola_Korea
 youtube.com
WOOZI 'Ruby' Official MV
WOOZI 'Ruby' Official MV Credits:PRODUCTION｜VM PROJECT ARCHITECTUREDIRECTOR｜BEOMJIN PKA PARANOID PARADIGM EDIT｜VM PROJECT ARCHITECTUREPD｜YOHAN JOO, KENNY CH...
7",😁 😁,,,7,['https://pbs.twimg.com/card_img/1619162877667217409/gKdaUINd?format=jpg&name=240x240'],https://twitter.com/chansolboo/status/1478121596330319872
"julia, PhD",@vodkaparks,2022-01-03T21:50:21.000Z,"julia, PhD
@vodkaparks
·
4 Jan 2022","Replying to 
@racheIaIi
ngl i tried coca cola w milk once and it wasn’t bad so dr pepper with milk Might actually be a great idea 
1
2",🎒 🧐,1,,2,[],https://twitter.com/vodkaparks/status/1478121580181995522
A MandalorianYour Sports Fantasy Girl,@sexysportslover,2022-01-03T21:50:20.000Z,"A MandalorianYour Sports Fantasy Girl
@sexysportslover
·
4 Jan 2022","Coca Cola all day
9
18",🏈 🏀 ⚾,9,,18,[],https://twitter.com/sexysportslover/status/1478121575287242757
etyu,@etyu18520217,2022-01-03T21:50:18.000Z,"etyu
@etyu18520217
·
4 Jan 2022","Replying to 
@KamChan08
 and 
@CocaCola
Petty and pointless.",,,,,[],https://twitter.com/etyu18520217/status/1478121569478057984
fly4dat,@fly4dat,2022-01-03T21:47:49.000Z,"fly4dat
@fly4dat
·
4 Jan 2022","Replying to 
@FlorianChanier
Did you drink a Coca Cola today? If not, it's because super efficient Pepsi has already bankrupted Coca Cola, thanks to their Semis, bro.",,,,,[],https://twitter.com/fly4dat/status/1478120943784497152
,,2022-01-03T21:47:34.000Z,,,😂 😂,,,,['https://pbs.twimg.com/profile_images/1500542918943293441/_Zpj7OlQ_mini.jpg'],https://twitter.com/coeus61/status/1478120877610831874
,,2022-01-03T21:47:00.000Z,,,,,,,[],https://twitter.com/LeoMorozovskii/status/1478120736137138180
,,2022-01-03T21:46:30.000Z,,,😓,,,,[],https://twitter.com/_OliverHegedus_/status/1478120610924482560
,,2022-01-03T21:46:21.000Z,,,,,,,[],https://twitter.com/ramiro_eg/status/1478120574161502216
,,2022-01-03T21:46:09.000Z,,,💜 😂,,,,[],https://twitter.com/MamaC315/status/1478120523183714306
,,2022-01-03T21:44:16.000Z,,,😁 😁 😁,,,,[],https://twitter.com/theREALjhall/status/1478120047063273479
,,2022-01-03T21:43:40.000Z,,,,,,,[],https://twitter.com/LucciProduced/status/1478119900044570625
,,2022-01-03T21:43:24.000Z,,,,,,,[],https://twitter.com/GastroVec/status/1478119829584297986
,,2022-01-03T21:42:40.000Z,,,💜,,,,[],https://twitter.com/katiekai__/status/1478119645597081601
,,2022-01-03T21:42:39.000Z,,,,,,,[],https://twitter.com/IsThatSnow/status/1478119643604828163
,,2022-01-03T21:42:37.000Z,,,,,,,"['https://pbs.twimg.com/profile_images/1540560857767321603/JxXhMYi7_mini.jpg', 'https://pbs.twimg.com/media/FIK38yaXMAMLZjt?format=jpg&name=small']",https://twitter.com/SepisoLane/status/1478119634394091523
,,2022-01-03T21:40:48.000Z,,,,,,,[],https://twitter.com/Ayye_Kaleb/status/1478119177596674055
,,2022-01-03T21:40:32.000Z,,"coca cola coffee tastes kike actual doodoo water
2",,2,,,[],https://twitter.com/comedyndtragedy/status/1478119109313249280
The New York Times,@nytimes,2022-01-03T21:40:06.000Z,"The New York Times
@nytimes
·
4 Jan 2022","Combine Walmart, Disney, Netflix, Nike, Exxon Mobil, Coca-Cola, Comcast, Intel, McDonald’s, AT&T, Goldman Sachs, Boeing, IBM and Ford.

Apple is worth more at — $3 trillion in market value, the first publicly traded company to triple its worth since 2018. https://nyti.ms/3EQSn6n
28
120
297",,28,120,297,[],https://twitter.com/nytimes/status/1478118999405834246
,,2022-01-03T21:35:23.000Z,,,🎁 🥤 🤩,,,,"['https://pbs.twimg.com/profile_images/1304741221374390274/KFGe2fTh_mini.jpg', 'https://pbs.twimg.com/media/FIE07iTaUAE_bD2?format=jpg&name=small', 'https://pbs.twimg.com/media/FIE07iMaIAUp9cV?format=jpg&name=small']",https://twitter.com/DrBonillaOnc/status/1478117812744998924
,,2022-01-03T21:35:01.000Z,,,,,,,[],https://twitter.com/kKreekL/status/1478117721988554752
,,2022-01-03T21:34:29.000Z,,,,,,,[],https://twitter.com/tayzinhadaoab/status/1478117586604810244
,,2022-01-03T21:33:00.000Z,,,😂,,,,[],https://twitter.com/Ayye_Kaleb/status/1478117212921774085
,,2022-01-03T21:30:41.000Z,,,,,,,[],https://twitter.com/BotJue/status/1478116632052391937
,,2022-01-03T21:29:59.000Z,,,,,,,['https://pbs.twimg.com/profile_images/1215770536963461125/rtaxPFEh_mini.jpg'],https://twitter.com/WWMatters/status/1478116453568196612
,,2022-01-03T21:29:26.000Z,,,,,,,[],https://twitter.com/LeoTeeMG/status/1478116317119098883
,,2022-01-03T21:29:18.000Z,,,,,,,[],https://twitter.com/whoisitAdele/status/1478116282012684289
,,2022-01-03T21:28:54.000Z,,,,,,,['https://pbs.twimg.com/media/FINS0_WXoAAGchQ?format=jpg&name=small'],https://twitter.com/BostonUnitedMem/status/1478116179982143488
,,2022-01-03T21:28:53.000Z,,,,,,,[],https://twitter.com/WaleXcape/status/1478116178262380550
,,2022-01-03T21:28:40.000Z,,,,,,,[],https://twitter.com/kKreekL/status/1478116123618988035
Graham Campbell,@GCampbellPsych,2022-01-03T21:28:02.000Z,"Graham Campbell
@GCampbellPsych
·
4 Jan 2022","Replying to 
@dredbeveridge
Or after coca-cola 
1",,,,1,[],https://twitter.com/GCampbellPsych/status/1478115963333660679
Frank Gamez,@GamezFrank,2022-01-03T21:27:51.000Z,"Frank Gamez
@GamezFrank
·
4 Jan 2022","Apple is worth more than Walmart, Disney, Netflix, Nike, Exxon Mobil, Coca-Cola, Comcast, Intel, McDonald’s, AT&T, Goldman Sachs, Boeing, IBM and Ford combined!
CNN Breaking News
@cnnbrk
·
4 Jan 2022
Apple is the first publicly traded company to top $3 trillion in market value
https://cnn.it/3pNncVs
1",,,,1,['https://pbs.twimg.com/profile_images/925092227667304448/fAY1HUu3_mini.jpg'],https://twitter.com/GamezFrank/status/1478115916655300609
Sey The Odd,@seytheodd,2022-01-03T21:27:12.000Z,"Sey The Odd
@seytheodd
·
4 Jan 2022","Replying to 
@BisexualRecluse
Lol. I don't mean to mislead anyone. I'm talking about Coca-Cola.
1",,1,,,[],https://twitter.com/seytheodd/status/1478115755887583234
icroᶜᵉᶜ,@oicarodoido,2022-01-03T21:25:13.000Z,"icroᶜᵉᶜ
@oicarodoido
·
4 Jan 2022","Replying to 
@_bernadao
 and 
@CocaCola_Br
KSKSKDKSKSKSKSKSKSKKSKSKSKSKSKSKSKSKSKSK",,,,,[],https://twitter.com/oicarodoido/status/1478115253942734861
RecycleBlu,@RecycleBlu,2022-01-03T21:25:11.000Z,"RecycleBlu
@RecycleBlu
·
4 Jan 2022","Waste360: ""Our hope is that by 2030, those five companies (
@CocaCola
, 
@ProcterGamble
, 
@Starbucks
, 
@McDonalds
, and 
@DrPepperSnapple
) plus 95 of their closest friends will be showing improvement of over 50 million metric tons of reduced waste."" - Erin… https://waste360.com/nothingwasted-podcast/episode-99-future-plastics-value-chain…",🤞,,,,[],https://twitter.com/RecycleBlu/status/1478115245189177345
Clipper Media News,@ClipperMediaOrg,2022-01-03T21:24:35.000Z,"Clipper Media News
@ClipperMediaOrg
·
4 Jan 2022","Apple has become the first US company to reach $3tn valuation. Apple is now more valuable than the combined values of Boeing, Coca-Cola, Disney, Exxon-Mobil, McDonald’s, Netflix and Walmart.
#apple #SUPERRICH
theguardian.com
Apple becomes first US company to reach $3tn valuation",,,,,['https://pbs.twimg.com/card_img/1619665632185782272/R0m349ht?format=jpg&name=small'],https://twitter.com/ClipperMediaOrg/status/1478115093720276992
,,2022-01-03T21:23:45.000Z,,,,,,,[],https://twitter.com/Rajion_1/status/1478114885246636037
,,2022-01-03T21:23:25.000Z,,,,,,,[],https://twitter.com/kKreekL/status/1478114802845159426
,,2022-01-03T21:22:57.000Z,,,,,,,[],https://twitter.com/plumdottxt/status/1478114685752946691
,,2022-01-03T21:21:56.000Z,,,,,,,[],https://twitter.com/thatssodated/status/1478114429950640128
,,2022-01-03T21:20:49.000Z,,,😍,,,,[],https://twitter.com/LisaBro34908587/status/1478114146185003011
,,2022-01-03T21:20:36.000Z,,,,,,,"['https://pbs.twimg.com/media/FINQ7dvXoAQkICz?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FINQ73aWQAIyfgm?format=jpg&name=360x360']",https://twitter.com/juggalosmoker99/status/1478114094184075266
,,2022-01-03T21:20:04.000Z,,,,,,,[],https://twitter.com/KearneyHub/status/1478113960096378880
,,2022-01-03T21:18:39.000Z,,,💗,,,,['https://pbs.twimg.com/media/FINQfRtXoAkzwe0?format=jpg&name=small'],https://twitter.com/palaylaylay/status/1478113603467284488
,,2022-01-03T21:16:27.000Z,,,,,,,[],https://twitter.com/fronituits/status/1478113050758627330
,,2022-01-03T21:16:04.000Z,,,,,,,[],https://twitter.com/NPTelegraph/status/1478112953899565058
,,2022-01-03T21:15:30.000Z,,,😂,,,,[],https://twitter.com/mehtasdeepak/status/1478112808072065028
,,2022-01-03T21:15:19.000Z,,,👑,,,,[],https://twitter.com/fxxbruno/status/1478112764778459137
,,2022-01-03T21:14:00.000Z,,3,☯ 👁 🥺 ✨ 😭 😭 😭 😌,,,3,"['https://pbs.twimg.com/profile_images/1345803506519842817/3FY3AjqE_mini.jpg', 'https://pbs.twimg.com/media/FILWUMmXsAAsZKK?format=jpg&name=small']",https://twitter.com/SeniDaCease_Msg/status/1478112433235501060
fin,@1finney,2022-01-03T21:14:00.000Z,"fin
@1finney
·
4 Jan 2022","Martin Luther King on Black Economic Empowerment (Coca Cola Boycott 1968) https://youtu.be/RkmJcCGfuzo via 
@YouTube
youtube.com
Martin Luther King on Black Economic Empowerment (Coca Cola Boycott...
A little known fact is that MLK advocated economic empowerment of the black community by promoting boycotts against racist companies like Coca Cola and promo...
1
1",,,1,1,['https://pbs.twimg.com/card_img/1618081766996074496/RT5ycoEV?format=jpg&name=240x240'],https://twitter.com/1finney/status/1478112432870596613
RoninXTaiken,@RoninXTaiken,2022-01-03T21:13:49.000Z,"RoninXTaiken
@RoninXTaiken
·
4 Jan 2022","Its always.. Coca Cola
streamlabs.com
roninxtaiken / Streamlabs
roninxtaiken's official website powered by Streamlabs
1",,,,1,[],https://twitter.com/RoninXTaiken/status/1478112386762555400
kKreekL,@kKreekL,2022-01-03T21:12:22.000Z,"kKreekL
@kKreekL
·
4 Jan 2022","Replying to 
@FXkziN
 @Ayye_Kaleb
  and 3 others
i can only understand one thing out of that sentence and i have to decline your request.
1
1",,1,,1,[],https://twitter.com/kKreekL/status/1478112021992329222
Daily Nonpareil,@nonpareilonline,2022-01-03T21:12:04.000Z,"Daily Nonpareil
@nonpareilonline
·
4 Jan 2022","Kane Tanaka of Japan, the world's oldest living person, turned 119 years old on Sunday, getting two commemorative Coca-Cola bottles as a gift.
nonpareilonline.com
Kane Tanaka of Japan, world's oldest living person, turns 119
Kane Tanaka of Japan, the world's oldest living person, turned 119 years old on Sunday, getting two commemorative Coca-Cola bottles as a gift.",,,,,[],https://twitter.com/nonpareilonline/status/1478111947535093760
Jason Scott,@jscottaz,2022-01-03T21:11:47.000Z,"Jason Scott
@jscottaz
·
4 Jan 2022","They’ve even done tests where they tested coca-cola  and OJ on PCR and it came back positive.  Let that sink in.
1",,1,,,[],https://twitter.com/jscottaz/status/1478111874021531655
,,2022-01-03T21:11:44.000Z,,,,,,,"['https://pbs.twimg.com/media/FINO5UxacAAKTdu?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FINO5UzagAAo5bU?format=jpg&name=360x360', 'https://pbs.twimg.com/profile_images/1593913512367214595/0Cf5fEv__mini.jpg']",https://twitter.com/chjackie797/status/1478111859941441536
,,2022-01-03T21:11:04.000Z,,,,,,,[],https://twitter.com/LaCrosseTribune/status/1478111694278770688
,,2022-01-03T21:10:46.000Z,,,🤣 🤣,,,,[],https://twitter.com/ClauLG20/status/1478111617715998721
,,2022-01-03T21:09:20.000Z,,,🐯 🐯,,,,"['https://pbs.twimg.com/profile_images/1463107206946365440/f6h1x0oq_mini.jpg', 'https://pbs.twimg.com/media/FIKod3QVkAAOq6w?format=jpg&name=small', 'https://pbs.twimg.com/media/FIKofDcUcAMumTe?format=jpg&name=360x360']",https://twitter.com/princekwsy/status/1478111256200585217
,,2022-01-03T21:08:29.000Z,,,,,,,[],https://twitter.com/ThatFakeGuyDan/status/1478111045667409926
,,2022-01-03T21:08:18.000Z,,,,,,,[],https://twitter.com/MeonlydoHuntlow/status/1478110997055356933
,,2022-01-03T21:07:41.000Z,,,,,,,[],https://twitter.com/Ayye_Kaleb/status/1478110843070029830
,,2022-01-03T21:05:47.000Z,,,😭,,,,['https://pbs.twimg.com/profile_images/1614424461780058112/Yo6Stwvt_mini.jpg'],https://twitter.com/TJMo55/status/1478110365376524288
,,2022-01-03T21:05:27.000Z,,,,,,,[],https://twitter.com/limpyshire/status/1478110280639029252
,,2022-01-03T21:04:37.000Z,,,,,,,[],https://twitter.com/Blake_Mealy/status/1478110071653609482
,,2022-01-03T21:03:39.000Z,,,,,,,[],https://twitter.com/danieljtvthorn/status/1478109825770967043
,,2022-01-03T21:03:05.000Z,,,,,,,[],https://twitter.com/GarthGreenhand_/status/1478109683453935616
,,2022-01-03T21:02:25.000Z,,,,,,,[],https://twitter.com/PreshieeeEve/status/1478109518768885763
,,2022-01-03T21:02:01.000Z,,,,,,,[],https://twitter.com/wvuinporto/status/1478109417815957505
,,2022-01-03T21:00:39.000Z,,,,,,,[],https://twitter.com/_thisislinda/status/1478109070641049601
,,2022-01-03T21:00:33.000Z,,"42
48
997",🏆,42,48,997,['https://pbs.twimg.com/media/FINMWIdXMAYKBjR?format=png&name=small'],https://twitter.com/esportsawards/status/1478109048327319557
Jarvis-Alerts,@Jarvis_Alerts,2022-01-03T21:00:26.000Z,"Jarvis-Alerts
@Jarvis_Alerts
·
4 Jan 2022","$KO [Coca-Cola]: Morgan Stanley Maintains Equal-Weight Raises Price Target $44 --> 46 

Sign-up free for beta ver.:https://app.jarvisalerts.com 
charts: courtesy of finviz",,,,,['https://pbs.twimg.com/media/FINMUilX0AMzGN8?format=png&name=small'],https://twitter.com/Jarvis_Alerts/status/1478109019898327040
HomeAgainCAHS,@HomeAgainCAHS,2022-01-03T21:00:12.000Z,"HomeAgainCAHS
@HomeAgainCAHS
·
4 Jan 2022","For those who collect items like Beanie Babies or Coca Cola merchandise, HomeAgain has a great selection of collectibles! Come to the store or give us a call to see what's in stock. https://bit.ly/3AYLoGP",,,,,['https://pbs.twimg.com/media/FINMQeHWYAYixl0?format=jpg&name=small'],https://twitter.com/HomeAgainCAHS/status/1478108959378747393
NewsAdvance.com,@newsadvance,2022-01-03T21:00:04.000Z,"NewsAdvance.com
@newsadvance
·
4 Jan 2022",,,,,,[],https://twitter.com/newsadvance/status/1478108926176542723
,,2022-01-03T20:58:12.000Z,,,,,,,[],https://twitter.com/SarahHa11927084/status/1478108455588319246
,,2022-01-03T20:57:50.000Z,,,,,,,['https://pbs.twimg.com/media/FINLuQnWQAYhP7Z?format=jpg&name=small'],https://twitter.com/SleepybyeSheep/status/1478108364269838341
,,2022-01-03T20:57:03.000Z,,,,,,,[],https://twitter.com/Enzero501st/status/1478108164985815041
,,2022-01-03T20:55:45.000Z,,,,,,,[],https://twitter.com/Mpumelelow/status/1478107838547431425
,,2022-01-03T20:55:35.000Z,,,😋 🥤,,,,['https://pbs.twimg.com/media/FINLNcPWQAY1Ndt?format=jpg&name=900x900'],https://twitter.com/EricaGo93763991/status/1478107798982385666
