Username,Tweet URL,Timestamp,Comments,Likes,Retweets,Quotes,emoji_sent,neg,neu,pos,compound,word_token
swan931,https://twitter.com/swan931/status/1479149964861353985,2022-01-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"suck,thank,hate,parti,talk,xbox"
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1479126562763018243,2022-01-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"great,game,standard,realli,high,also,medium,realli,disservic,game,game,medium,whole,realli,subpar,disappoint,review,game,unprofession,medium,outlet,realli,hurt,develop,publish"
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1479119853956988931,2022-01-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"thing,insid,mani,time,need,go,dri,road"
GameTyrant,https://twitter.com/GameTyrant/status/1479113196694753284,2022-01-06,0,1,2,0,0.0,0.0,0.0,0.0,0.0,"crusad,king,new,dlc,come,next,month,gamingnew,royalcourt,dlc,pdxinteract,crusaderk,pcgame,xbox"
PiccoloTheSuper,https://twitter.com/PiccoloTheSuper/status/1478974420291043328,2022-01-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"plea,pray,even,christian,plea,send,posit,vibe,quick,prayer,name,terri,green,entir,famili,die,drug,overdos,brother,pas,im,alon,one,left,rebhfun,nintendoamerica"
PiccoloTheSuper,https://twitter.com/PiccoloTheSuper/status/1478974063322218499,2022-01-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"plea,pray,even,christian,plea,send,posit,vibe,quick,prayer,name,terri,green,entir,famili,die,drug,overdos,brother,pas,im,alon,one,left,rebhfun,nintendoamerica"
PiccoloTheSuper,https://twitter.com/PiccoloTheSuper/status/1478969511701270530,2022-01-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"rebhfun,favorit,origin,shame,capcom,port,origin,one,hd,collect,nintendoamerica,nintendo,switch,could,nintendo,switch,onlin,expans,pack,rom"
Trecombs6,https://twitter.com/Trecombs6/status/1478962900991721473,2022-01-06,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"xbox,gt,gt,gt"
CyberYhaz,https://twitter.com/CyberYhaz/status/1478954176860364801,2022-01-06,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"mikethequad,knew,would,lost,interest"
torejackson,https://twitter.com/torejackson/status/1478950360526073859,2022-01-06,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"love,soni,may,pas,car,though"
doomedexistence,https://twitter.com/doomedexistence/status/1478947132421943297,2022-01-06,2,1,0,0,0.0,0.0,0.0,0.0,0.0,"thedonstein,patent,fals,own,curent,atari,ne,sne,genesi,dreamcast,xbox,xbox,wii,wiiu,xbox,one,switch,xbox,one,x"
GameTyrant,https://twitter.com/GameTyrant/status/1478940268481155073,2022-01-06,0,3,3,0,0.0,0.0,0.0,0.0,0.0,"speedrunn,discov,metal,gear,solid,secretli,allow,control,guard,gamingnew,metalgearsolid,speedrun,retro"
NickBeII,https://twitter.com/NickBeII/status/1478930897105739779,2022-01-06,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"sjordanbak,tetri,plu,touch"
Fish10610,https://twitter.com/Fish10610/status/1478916195596308480,2022-01-06,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"rickpaiin,play"
GummiezTMS,https://twitter.com/GummiezTMS/status/1478911599180238850,2022-01-06,0,3,0,0,0.0,0.0,0.0,0.0,0.0,"like,hey,demon,soul,sale,amp,price,drop,delux,version,still"
choppaSONN,https://twitter.com/choppaSONN/status/1479571597849731072,2022-01-07,1,0,0,0,0.1266,0.0,0.0,0.0,0.0,huh
GameOnMichigan,https://twitter.com/GameOnMichigan/status/1479509623791050752,2022-01-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"handi,key,surviv,pick,copi,radioact,winter,doom,gameonsaginaw,fallout,pipboy,specialedit,vaulttec,steelbook,poster,bethesda,videogamemerch"
GameTyrant,https://twitter.com/GameTyrant/status/1479467977129005058,2022-01-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"ea,sport,fifa,announc,team,year,nomine,gamingnew,easportsfifa,fut,teamoftheyear,soccer,sport,footbal,vote,pcgame,xbox"
BateauxFC,https://twitter.com/BateauxFC/status/1479463656077332481,2022-01-07,2,15,3,1,0.4385,0.0,0.0,0.0,0.0,"readi,lowerleagueecup,campaign,kick,one,week,take,stick,jaxarmadafc,divis,showdown,tyekreutzfeldt,start,premier,divis,run,follow,week,forthevalley"
GameTyrant,https://twitter.com/GameTyrant/status/1479460425729290245,2022-01-07,0,2,2,1,0.0,0.0,0.0,0.0,0.0,"top,strategi,game,look,strategi,rt,realtimestrategi,gamelist,gamingnew,pcgame,steam,epicgam,nintendoswitch,xbox"
Juney415,https://twitter.com/Juney415/status/1479372194992082945,2022-01-07,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"thank,everybodi,realli,appreci,youtubegam,youtubechannel,xbox,nintendoswitch,pcgame,explor,la,vega,nevada"
PiccoloTheSuper,https://twitter.com/PiccoloTheSuper/status/1479326860249030657,2022-01-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"rebhfun,rebhport,revillag,lost,whole,famili,year,worst,year,life,zeldaofficialjp,thing,get,nintendo,nintendoamerica"
Fiesta_Bowl,https://twitter.com/Fiesta_Bowl/status/1479297731977879552,2022-01-07,3,42,6,0,0.0,0.0,0.0,0.0,0.0,"tbt,photo,fiestabowl,special,thank,staff,partner,volunt,hard,work,contribut,success,bowlseason,scott,mitchel,amp,jonathan,mouer"
ApolloLykos,https://twitter.com/ApolloLykos/status/1479272504715886596,2022-01-07,0,2,1,0,0.0,0.0,0.0,0.0,0.0,"taken,first,step,toward,becom,pc,streamer,monitor,number,long,hard,giggiti,part,time,buy,build,twitch,twitchstream,xbox,pcgame,pcgamer"
epicorangesocks,https://twitter.com/epicorangesocks/status/1479247069701234695,2022-01-07,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"still,runnin,xbox,gang"
NicholasKhobb,https://twitter.com/NicholasKhobb/status/1479241730134319107,2022-01-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"team,hous"
MichaelGakanga,https://twitter.com/MichaelGakanga/status/1479960637497556994,2022-01-08,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"snowleopardnft,wow,beauti"
matthew_leal,https://twitter.com/matthew_leal/status/1479954993436569605,2022-01-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"game,atv,offroad,furi,syphon,filter,omega,strain,ssx,snowboard,toni,hawk,pro,skater,x,game,skateboard,lolabunnibabi"
matthew_leal,https://twitter.com/matthew_leal/status/1479954403981357060,2022-01-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"game,atv,offroad,furi,syphon,filter,omega,strain,ssx,snowboard,toni,hawk,pro,skater,x,game,skateboard"
Jedi_Marcos,https://twitter.com/Jedi_Marcos/status/1479951993116499968,2022-01-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"horizon,forbidden,west,elden,ring,start,hype"
Reiderreiter77,https://twitter.com/Reiderreiter77/status/1479924546979385344,2022-01-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"gran,turismo"
iSleepyyGamerr,https://twitter.com/iSleepyyGamerr/status/1479924150970077185,2022-01-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"forbidden,west,sure,guerrilla"
WxDx13,https://twitter.com/WxDx13/status/1479874589320572932,2022-01-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,boy,shrivel,die,game"
Jedi_Marcos,https://twitter.com/Jedi_Marcos/status/1479863535203139584,2022-01-08,0,0,0,0,0.482,0.0,0.0,0.0,0.0,"much,backlog,mean,catch,assassin,creed,play,mass,effect,demon,soul,complet,metal,gear,busi,year"
DannyDubbb,https://twitter.com/DannyDubbb/status/1479861180587855875,2022-01-08,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"fact,need,plu,play,new,cod,complet,utter,horseshit,ye,shell,smh"
iSleepyyGamerr,https://twitter.com/iSleepyyGamerr/status/1479858075989331970,2022-01-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"get,platinum,forbidden,west,guerrilla"
RyanCrosser1,https://twitter.com/RyanCrosser1/status/1479831693892767749,2022-01-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,plu
_supremephresh,https://twitter.com/_supremephresh/status/1479623880281055235,2022-01-08,0,0,0,0,0.221,0.0,0.0,0.0,0.0,"fck,go,back,xbox"
ColoradoCrow,https://twitter.com/ColoradoCrow/status/1479608833672581123,2022-01-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"katienolan,love,game,play"
nothingman763,https://twitter.com/nothingman763/status/1480250388632768514,2022-01-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"go,bye,play,make,sure,alyx,headset,also,work,pc"
AlexisGomezMD,https://twitter.com/AlexisGomezMD/status/1480221671357353987,2022-01-09,0,1,0,0,0.221,0.0,0.0,0.0,0.0,"la,gent,que,se,compra,un,para,jugar,exclusivament,esta,mierda,bien,en,casa"
Rob_larocco,https://twitter.com/Rob_larocco/status/1480216110117146626,2022-01-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"yosp,hermenhulst"
Rafael_Vasik,https://twitter.com/Rafael_Vasik/status/1480213922900762626,2022-01-09,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"hasanekahraman,two,similar,project,two,diffrent,dev,abandon,blue,box,kojima,product,xmbgx,pythonselkan,imagin,someth,crazi,creat,drama,never,accept"
Truetomyself5,https://twitter.com/Truetomyself5/status/1480205671803113475,2022-01-09,2,1,0,0,0.0,0.0,0.0,0.0,0.0,"full,dust,play,time,max"
Delta_Moose,https://twitter.com/Delta_Moose/status/1480198624516751362,2022-01-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"share,murder,girl,squad,realli,enjoy,outer,world,outerworld,theouterworld,spacerschoic,halcyon,game,cleveland,mississippi"
DrGregVR,https://twitter.com/DrGregVR/status/1480180904974852098,2022-01-09,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"gamertagvr,resid,evil,tomb,raider,metal,gear,solid,final,fantasi,resid,evil"
Rockermom1959,https://twitter.com/Rockermom1959/status/1480116608890810368,2022-01-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"chrisflashmus,mean,good,thing,rare,thing,beauti,thing,weird,thing,lol"
JRPGenius,https://twitter.com/JRPGenius/status/1480022979732029441,2022-01-09,3,2,0,0,0.0,0.0,0.0,0.0,0.0,"sam,club,restock,alway,tax,ship,live,come,disc,version,extra,control,white,month,like,restock,believ,thursday,around,central,time"
KoriDaGreat,https://twitter.com/KoriDaGreat/status/1480003206327545859,2022-01-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"hear,bring,psp,back,onlin,play,everywher,wifi,would,crazi"
Jt_Sane,https://twitter.com/Jt_Sane/status/1479996188908793856,2022-01-09,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"ericnowtweet,askplayst,someth,charg,back,idea"
Jt_Sane,https://twitter.com/Jt_Sane/status/1479978135135338496,2022-01-09,6,3,0,0,0.0,0.0,0.0,0.0,0.0,"come,gon,na,suspend,account,saturday,one,chat,fix,issu,askplayst,someon,contact,fix,plea"
BluuChiii,https://twitter.com/BluuChiii/status/1480648164302540802,2022-01-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"primarili,play,game,stream,sale,store,wo,curiou,game,might,play"
PiccoloTheSuper,https://twitter.com/PiccoloTheSuper/status/1480600779295711242,2022-01-10,0,1,1,0,0.1695,0.0,0.0,0.0,0.0,"plea,retweet,want,creat,dinocrisi,hd,collect,like,devilmaycri,hd,collect,nintendo,switch,full,remak,capcom,happen,rebhfun"
SawchukOnTwitch,https://twitter.com/SawchukOnTwitch/status/1480583488189472777,2022-01-10,1,2,0,0,0.0,0.0,0.0,0.0,0.0,"izzzikim,yukatrex,inspir,base,pad"
dirtybird0025,https://twitter.com/dirtybird0025/status/1480535236052144131,2022-01-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"chernobylgam,go,fix,unlock,trophi,bug"
BradleyHail,https://twitter.com/BradleyHail/status/1480480867042611203,2022-01-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"glad,keep,shut,randomli,cool"
PiccoloTheSuper,https://twitter.com/PiccoloTheSuper/status/1480472289552609284,2022-01-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"profil,rebhfun,resid,evil,origin,favorit,game,next,villag,wish,would,make,upscal,hd,collect,psn"
CyclopsEye1984,https://twitter.com/CyclopsEye1984/status/1480369767135469574,2022-01-10,0,7,1,0,0.0,0.0,0.0,0.0,0.0,"taken,land,taken,famili,friend,time,give,twitch,twitchaffili,stream,game,videogam,libertad,war,soni,shooter,fp,countri,shoot,streamer,videogam"
Mike_BisonTX,https://twitter.com/Mike_BisonTX/status/1480364364674834432,2022-01-10,1,15,2,0,0.0,0.0,0.0,0.0,0.0,"mani,gon,na,borrow,hfw,lyin,as"
RichardKutz,https://twitter.com/RichardKutz/status/1481034381594697743,2022-01-11,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"special,edit,guerrilla,horizonforbiddenwest,gon,na,replay,zero,dawn,refresh,memori,stori,far,forbiddenwest,guerrillagam,videogam,game,playstationexclus"
Lagerific,https://twitter.com/Lagerific/status/1480975032998318083,2022-01-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"builtbysnowman,found,way,happier"
MantisATL,https://twitter.com/MantisATL/status/1480884135543590916,2022-01-11,0,5,0,0,0.0,0.0,0.0,0.0,0.0,"thank,hear,brother,im,current,back,nioh,wait,elden,ring,haha"
CyclopsEye1984,https://twitter.com/CyclopsEye1984/status/1480736386084913161,2022-01-11,0,3,0,0,0.0,0.0,0.0,0.0,0.0,"name,mayb,castillo,game,alway,know,gu,break,bad,continu,far,cri,twitch,twitchaffili,stream,game,videogam,libertad,war,soni,shooter,fp,shoot,streamer,videogam"
Animerai,https://twitter.com/Animerai/status/1480707845469446146,2022-01-11,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"fatkidd,plu,deal"
writer_84,https://twitter.com/writer_84/status/1480702062790807552,2022-01-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"play,last,u,remast,amaz,also,incred,difficult,game,play,medium,level,ca,imagin,hardest,difficulti,plu,thelastofusremak,firstplaythrough,game"
Yusuke_420,https://twitter.com/Yusuke_420/status/1481390061300158464,2022-01-12,1,2,0,0,0.0,0.0,0.0,0.0,0.0,"like,fact,experi,exist"
mickey_kity,https://twitter.com/mickey_kity/status/1481377680742391810,2022-01-12,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"liter,broke,cri,progress,across,game,xbox,platform,highest,gamerscor,achiev,earn,done,xbox,though,rough,ca,put,anymor,psconvert,rebuy,game"
ceocheckmate,https://twitter.com/ceocheckmate/status/1481364389773123584,2022-01-12,0,0,1,0,0.2525,0.0,0.0,0.0,0.0,"defjam,fightforni,loooook,follow,sub,stream,retro,game,tomorrow,gamer,pc,xbox"
strages,https://twitter.com/strages/status/1481313461644644353,2022-01-12,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"start,someplac,new,next,week,come,see,retrogam,ne,sne,sega,atari,huntsvil"
Sonikku_a2,https://twitter.com/Sonikku_a2/status/1481312423055216643,2022-01-12,0,3,0,0,0.0,0.0,0.0,0.0,0.0,"waleyoungboy,great,go,play,instead,blab"
FuriousZ06,https://twitter.com/FuriousZ06/status/1481285508454318081,2022-01-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,may,seem,like,nobl,idea,isnt,go,stop,fact,still,short,want,next,gen,version,previou,version,togeth,come,plan,shelv"
KingDerby89,https://twitter.com/KingDerby89/status/1481285365390626823,2022-01-12,0,1,1,0,0.4645,0.0,0.0,0.0,0.0,"raffl,brand,new,cash"
GameTyrant,https://twitter.com/GameTyrant/status/1481279851793428485,2022-01-12,0,2,1,0,0.0,0.0,0.0,0.0,0.0,"horror,indi,titl,insomni,long,night,edit,launch,exclus,horror,insomni,indiegam"
MrIppikodoku,https://twitter.com/MrIppikodoku/status/1481262028543213573,2022-01-12,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"bbblazkowicz,matur,certainli,show,huh"
KingDerby89,https://twitter.com/KingDerby89/status/1481251777521590273,2022-01-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"raffl,win,brand,new,inbox,detail"
orgulloso1984,https://twitter.com/orgulloso1984/status/1481240781696516097,2022-01-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,soni,approv,day,gone,jetzt,unterschreiben,via,chang"
MizFahrenheit,https://twitter.com/MizFahrenheit/status/1481221980229672962,2022-01-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"obifromplu,never,xbox,ca,realli,weigh,weigh,howev,pc,master,race,fuck,hate,pc,game,fire,thousand,sun"
Reyna6MCFC,https://twitter.com/Reyna6MCFC/status/1481147431353929729,2022-01-12,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"thatboyklink,updat,avail,alreadi"
KingDerby89,https://twitter.com/KingDerby89/status/1481073651122425856,2022-01-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"want,enter,chanc,win,messag,detail"
yeynotgaming,https://twitter.com/yeynotgaming/status/1481769354316419072,2022-01-13,2,7,1,0,0.0,0.0,0.0,0.0,0.0,add
mbthegr81,https://twitter.com/mbthegr81/status/1481765794489028608,2022-01-13,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"bpontheair,biowaregear,xbox,pc"
Sonikku_a2,https://twitter.com/Sonikku_a2/status/1481760399405948930,2022-01-13,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"jmdornbush,yosp,ign,shell,front,back,p,logo,dpad,button,pull,broken,control"
Sonikku_a2,https://twitter.com/Sonikku_a2/status/1481759805224013825,2022-01-13,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"jmdornbush,yosp,ign,nervou,lmao,lot,work,take,control,apart,ribbon,cabl,delic"
MrIppikodoku,https://twitter.com/MrIppikodoku/status/1481749073338290180,2022-01-13,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"alway,sure,heck,get,switch,perfect"
matthew_leal,https://twitter.com/matthew_leal/status/1481748596747874307,2022-01-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"tri,play,even,even,dave,mirra,freestyl,bmx,mat,hoffman,pro,bmx,lolabunnibabi,missblossombab,alicekingxox,sexytimewithu"
Gigolocalypse,https://twitter.com/Gigolocalypse/status/1481739691305017345,2022-01-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"would,pretti,chad,move,said,gon,na,show,nft,said,nft,mean,new,fromsoftwar,titl,drop,bloodborn,trailer"
ronniegarcia__,https://twitter.com/ronniegarcia__/status/1481736859805835264,2022-01-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"add,boy,let,ball"
GameTyrant,https://twitter.com/GameTyrant/status/1481727851909066754,2022-01-13,0,2,2,0,0.0,0.0,0.0,0.0,0.0,"everyth,need,know,die,light,releas,gamingnew,roundup,released,zombi,techlandgam,dyinglightgam,preorder,pcgame,xbox"
Iam_KamG,https://twitter.com/Iam_KamG/status/1481649081822826503,2022-01-13,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"chip,shortag,reason,nobodi,reason,peopl,truck,last,year,shit,crazi"
OchoBuckets,https://twitter.com/OchoBuckets/status/1481645203991658500,2022-01-13,0,0,0,1,0.0,0.0,0.0,0.0,0.0,store
OMakoSenpai,https://twitter.com/OMakoSenpai/status/1481634713248829442,2022-01-13,0,1,0,0,0.221,0.0,0.0,0.0,0.0,"talk,backward,compat,news,flash,peopl,play,cd,game,anymor,gon,na,give,u,half,as,emul,roughli,game,crash,bandicoot,miss,money,move"
MookieforMayor,https://twitter.com/MookieforMayor/status/1481626847989452806,2022-01-13,0,9,0,0,0.0,0.0,0.0,0.0,0.0,"fenixmun,pspaladin,tomwarren,name,obvious,simp"
BradleyHail,https://twitter.com/BradleyHail/status/1481598494070685705,2022-01-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"well,send,fix,even,though,month,yay,cool"
Mike_BisonTX,https://twitter.com/Mike_BisonTX/status/1481596760434917382,2022-01-13,22,214,11,2,0.0,0.0,0.0,0.0,0.0,"consol,alway,long,life,cycl,le,year,would,differ"
sigma_cori,https://twitter.com/sigma_cori/status/1481539048594448386,2022-01-13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"still,tri,spent,xbox,yet"
sigma_cori,https://twitter.com/sigma_cori/status/1481538422250606598,2022-01-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"damn,drunken,purchas,rememb,paid"
sigma_cori,https://twitter.com/sigma_cori/status/1481535777980964864,2022-01-13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"f,humom,may,get,box,walmart,think,spent,xbox"
sigma_cori,https://twitter.com/sigma_cori/status/1481533817622044675,2022-01-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"anybodi,tell,bought,xbox,want,game,go,humom"
sigma_cori,https://twitter.com/sigma_cori/status/1481531162526990339,2022-01-13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"mom,spent,xbox,rememb,keep,boredom,drink"
CagetheDarkness,https://twitter.com/CagetheDarkness/status/1481523652084617217,2022-01-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"modernwarzon,sometim,requir,amount,space,game,plu,updat,free,updat,weird,issu,end,buy,bigger,extern,hard,drive"
BlakkStreetz,https://twitter.com/BlakkStreetz/status/1481523642085384195,2022-01-13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"thelifeofac,like,lol,come"
OlurotimiHenry,https://twitter.com/OlurotimiHenry/status/1481478841780613123,2022-01-13,13,124,5,3,0.0,0.0,0.0,0.0,0.0,"tri,son,birthday,respect,stock,jan,abl,buy,p,target,thank,restock,updat,son,super,excit,bewilder,follow"
TheRedCrosskid,https://twitter.com/TheRedCrosskid/status/1481478613853741058,2022-01-13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"network,avatar,sinc,crypto,wallet,exist,quit,year,nft,stand,token,digit,good,current,norm,anyon,shock,live,rock,paralleldigitalident"
Sonikku_a2,https://twitter.com/Sonikku_a2/status/1481455301098291202,2022-01-13,3,26,0,0,0.0,0.0,0.0,0.0,0.0,"jmdornbush,yosp,ign,classic"
matthew_leal,https://twitter.com/matthew_leal/status/1481446328911736836,2022-01-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"game,dave,mirra,freestyl,bmx,mat,hoffman,pro,bmx,syphon,filter,logan,shadow,toni,hawk,prove,ground,stephenvil,texa"
traumadamage,https://twitter.com/traumadamage/status/1481425176373997575,2022-01-13,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"boot,lil,bit,give,error,instal,disc,like,xbox,tri,uninstal,troubleshoot,way,annoy,fuck,sometim,fix,cach,issu"
JRPGenius,https://twitter.com/JRPGenius/status/1482085993708720133,2022-01-14,1,0,0,0,0.667,0.0,0.0,0.0,0.0,"purpl,one,want"
MatthewAlan6621,https://twitter.com/MatthewAlan6621/status/1482058252972179467,2022-01-14,0,0,0,0,-0.173,0.0,0.0,0.0,0.0,"updat,franchis,mode,suck,eahelp,drop,guy,soon"
GameTyrant,https://twitter.com/GameTyrant/status/1482034957799337984,2022-01-14,0,2,3,0,0.0,0.0,0.0,0.0,0.0,"releas,date,nightmar,reveal,new,gameplay,trailer,gamingnew,innightmar,released,gameplay,magicfishstudio,maximumgam"
GameTyrant,https://twitter.com/GameTyrant/status/1481873575866941440,2022-01-14,0,1,2,0,0.0,0.0,0.0,0.0,0.0,"battl,royal,pubg,battleground,goe,gamingnew,pubg,battleground,freetoplay,battleroyal,krafton,pubg,pcgame,xbox"
BODGmediaempire,https://twitter.com/BODGmediaempire/status/1481858900873854980,2022-01-14,11,0,0,0,0.0,0.0,0.0,0.0,0.0,"aye,atviassist,activis,callofduti,wtf,wtf,mean,hear,ppl,play,consol,hear,pc"
OTBlake,https://twitter.com/OTBlake/status/1481797887000559617,2022-01-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"rretor,watch,video,pay,attent,icon"
rodrigo4391,https://twitter.com/rodrigo4391/status/1482475185903185921,2022-01-15,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"darrellnelom,need,expediti"
flwrboyyeo,https://twitter.com/flwrboyyeo/status/1482439865773920256,2022-01-15,0,0,0,0,-0.214,0.0,0.0,0.0,0.0,lost
GameTyrant,https://twitter.com/GameTyrant/status/1482382221130571782,2022-01-15,0,1,3,0,0.0,0.0,0.0,0.0,0.0,"die,light,stay,human,launch,trailer,tie,hype,pretti,bow,gamingnew,stayhuman,launchtrail,dyinglightgam,techlandgam,pcgame,xbox"
GameTyrant,https://twitter.com/GameTyrant/status/1482359571872112641,2022-01-15,0,2,1,0,0.0,0.0,0.0,0.0,0.0,"airoheart,invit,player,ventur,new,journey,gamingnew,airoheart,pixelatedgam,pixelart,soedesco,pixelheartstudio,pcgame,xbox,nintendoswitch"
GameTyrant,https://twitter.com/GameTyrant/status/1482352025069408256,2022-01-15,15,299,45,4,0.0,0.0,0.0,0.0,0.0,"indi,gem,deep,rock,galact,hit,million,total,player,gamingnew,deeprockgalact,joindeeprock,psplu,indiegam,xbox,mileston,pcgame"
Sessionzx,https://twitter.com/Sessionzx/status/1482254175144579072,2022-01-15,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"holi,shit,day,almost,fri,retro,game,librari,analogu,good,thing,back,option,microsoft,xbox,seri,x"
TheMexicanFurby,https://twitter.com/TheMexicanFurby/status/1482175283423817730,2022-01-15,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"johnjfreez,hdmi,smart,turn,set,mayb,turn"
hoosierpea1,https://twitter.com/hoosierpea1/status/1482861884030304261,2022-01-16,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"ourladyk,way,go"
Jedi_Marcos,https://twitter.com/Jedi_Marcos/status/1482834115632287750,2022-01-16,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"see,god,war,graphic"
_nocontextjoe,https://twitter.com/_nocontextjoe/status/1482807481571102728,2022-01-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"would,sent,warn,watch"
Logandamudkip41,https://twitter.com/Logandamudkip41/status/1482806395460325376,2022-01-16,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"jevil,cynthia"
